# This file created from http://www.insidethebook.com/li.shtml
# Used with permission from Tom Tango
4,top,_ _ 3,1,0.6,0.9,1.1,1.4,1.6,1.6,1.4,1.2,0.9
4,top,1 2 _,1,0.8,1.1,1.5,1.9,2.3,2.4,2.3,2.0,1.6
4,top,1 _ 3,1,0.8,1.1,1.4,1.8,2.1,2.2,2.1,1.8,1.5
4,top,_ 2 3,1,0.6,0.9,1.2,1.5,1.7,1.9,1.9,1.7,1.4
4,top,1 2 3,1,1.0,1.4,1.9,2.4,2.9,3.1,3.2,2.9,2.4
4,top,_ _ _,2,0.2,0.3,0.4,0.5,0.5,0.5,0.5,0.4,0.3
4,top,1 _ _,2,0.4,0.5,0.7,0.9,1.0,1.0,0.9,0.7,0.6
4,top,_ 2 _,2,0.5,0.7,1.0,1.2,1.4,1.4,1.2,1.0,0.7
4,top,_ _ 3,2,0.6,0.9,1.2,1.4,1.6,1.6,1.4,1.1,0.8
4,top,1 2 _,2,0.7,1.0,1.4,1.7,2.0,2.1,1.9,1.6,1.2
4,top,1 _ 3,2,0.8,1.1,1.5,1.8,2.1,2.2,2.0,1.7,1.3
4,top,_ 2 3,2,0.9,1.2,1.6,2.0,2.4,2.5,2.3,1.9,1.5
4,top,1 2 3,2,1.2,1.7,2.3,2.9,3.4,3.6,3.4,2.9,2.3
4,bot,_ _ _,0,0.8,1.0,1.1,1.2,1.1,0.9,0.6,0.4,0.3
4,bot,1 _ _,0,1.4,1.7,1.9,1.9,1.7,1.3,1.0,0.7,0.5
4,bot,_ 2 _,0,1.2,1.4,1.6,1.6,1.4,1.1,0.8,0.5,0.4
4,bot,_ _ 3,0,1.1,1.3,1.4,1.4,1.1,0.9,0.6,0.4,0.3
4,bot,1 2 _,0,2.0,2.3,2.5,2.4,2.0,1.6,1.1,0.8,0.5
4,bot,1 _ 3,0,1.8,2.1,2.1,2.0,1.6,1.2,0.9,0.6,0.4
4,bot,_ 2 3,0,1.7,1.9,1.9,1.8,1.5,1.1,0.8,0.6,0.4
4,bot,1 2 3,0,2.6,2.8,2.8,2.6,2.1,1.6,1.1,0.8,0.5
4,bot,_ _ _,1,0.5,0.7,0.8,0.9,0.8,0.6,0.5,0.3,0.2
4,bot,1 _ _,1,1.0,1.3,1.5,1.6,1.4,1.1,0.8,0.6,0.4
4,bot,_ 2 _,1,1.1,1.3,1.5,1.6,1.4,1.2,0.9,0.6,0.4
4,bot,_ _ 3,1,1.0,1.3,1.6,1.7,1.6,1.3,1.0,0.7,0.5
4,bot,1 2 _,1,1.8,2.2,2.5,2.5,2.2,1.8,1.3,0.9,0.6
4,bot,1 _ 3,1,1.7,2.0,2.2,2.3,2.1,1.7,1.3,0.9,0.6
4,bot,_ 2 3,1,1.6,1.8,2.0,1.9,1.7,1.4,1.0,0.7,0.5
4,bot,1 2 3,1,2.7,3.2,3.3,3.2,2.8,2.2,1.6,1.1,0.7
4,bot,_ _ _,2,0.3,0.4,0.5,0.6,0.5,0.4,0.3,0.2,0.2
4,bot,1 _ _,2,0.7,0.8,1.0,1.1,1.0,0.8,0.6,0.4,0.3
4,bot,_ 2 _,2,0.9,1.1,1.4,1.5,1.4,1.1,0.9,0.6,0.4
4,bot,_ _ 3,2,1.0,1.3,1.6,1.7,1.6,1.3,1.0,0.7,0.5
4,bot,1 2 _,2,1.4,1.8,2.1,2.2,2.0,1.6,1.2,0.8,0.6
4,bot,1 _ 3,2,1.5,1.9,2.2,2.3,2.1,1.7,1.3,0.9,0.6
4,bot,_ 2 3,2,1.7,2.1,2.5,2.6,2.3,1.9,1.4,1.0,0.7
4,bot,1 2 3,2,2.6,3.2,3.6,3.7,3.3,2.6,1.9,1.4,0.9
5,top,_ _ _,0,0.4,0.5,0.7,1.0,1.2,1.3,1.1,0.9,0.7
5,top,1 _ _,0,0.5,0.8,1.1,1.5,1.9,2.0,1.9,1.6,1.2
5,top,_ 2 _,0,0.4,0.6,0.9,1.2,1.5,1.7,1.6,1.4,1.1
5,top,_ _ 3,0,0.3,0.5,0.7,1.0,1.3,1.5,1.5,1.3,1.1
5,top,1 2 _,0,0.6,0.9,1.3,1.8,2.3,2.6,2.5,2.3,1.8
5,top,1 _ 3,0,0.5,0.7,1.0,1.4,1.8,2.2,2.3,2.1,1.7
5,top,_ 2 3,0,0.4,0.7,1.0,1.3,1.7,1.9,2.0,1.9,1.6
5,top,1 2 3,0,0.6,0.9,1.3,1.8,2.4,2.8,3.0,2.9,2.5
5,top,_ _ _,1,0.3,0.4,0.6,0.7,0.9,0.9,0.8,0.6,0.5
5,top,1 _ _,1,0.5,0.7,1.0,1.3,1.6,1.7,1.5,1.2,0.9
5,top,_ 2 _,1,0.5,0.7,1.0,1.3,1.6,1.7,1.5,1.2,0.9
5,top,_ _ 3,1,0.6,0.8,1.1,1.5,1.8,1.8,1.5,1.2,0.9
5,top,1 2 _,1,0.7,1.1,1.5,2.0,2.5,2.7,2.5,2.1,1.6
5,top,1 _ 3,1,0.7,1.0,1.4,1.9,2.3,2.4,2.3,1.9,1.5
5,top,_ 2 3,1,0.6,0.8,1.2,1.5,1.9,2.1,2.1,1.8,1.4
5,top,1 2 3,1,0.9,1.3,1.9,2.5,3.1,3.5,3.5,3.1,2.5
5,top,_ _ _,2,0.2,0.3,0.4,0.5,0.6,0.6,0.5,0.4,0.3
5,top,1 _ _,2,0.3,0.5,0.7,0.9,1.1,1.1,1.0,0.8,0.6
5,top,_ 2 _,2,0.5,0.7,1.0,1.3,1.6,1.6,1.3,1.0,0.7
5,top,_ _ 3,2,0.6,0.8,1.2,1.5,1.8,1.8,1.5,1.1,0.8
5,top,1 2 _,2,0.7,1.0,1.4,1.8,2.2,2.3,2.1,1.6,1.2
5,top,1 _ 3,2,0.7,1.1,1.5,1.9,2.4,2.5,2.2,1.7,1.3
5,top,_ 2 3,2,0.8,1.1,1.6,2.1,2.6,2.8,2.5,2.0,1.4
5,top,1 2 3,2,1.1,1.6,2.2,3.0,3.7,4.0,3.7,3.0,2.3
5,bot,_ _ _,0,0.8,1.1,1.3,1.3,1.2,0.9,0.6,0.4,0.3
5,bot,1 _ _,0,1.4,1.8,2.1,2.1,1.8,1.3,0.9,0.6,0.4
5,bot,_ 2 _,0,1.2,1.6,1.8,1.8,1.5,1.1,0.7,0.5,0.3
5,bot,_ _ 3,0,1.2,1.5,1.6,1.5,1.2,0.9,0.6,0.4,0.2
5,bot,1 2 _,0,2.1,2.5,2.7,2.6,2.2,1.6,1.1,0.7,0.4
5,bot,1 _ 3,0,1.9,2.3,2.4,2.2,1.7,1.2,0.8,0.5,0.3
5,bot,_ 2 3,0,1.8,2.1,2.1,2.0,1.6,1.1,0.8,0.5,0.3
5,bot,1 2 3,0,2.8,3.1,3.1,2.8,2.2,1.5,1.0,0.7,0.4
5,bot,_ _ _,1,0.5,0.7,0.9,1.0,0.9,0.7,0.5,0.3,0.2
5,bot,1 _ _,1,1.1,1.4,1.7,1.8,1.5,1.2,0.8,0.5,0.3
5,bot,_ 2 _,1,1.1,1.4,1.7,1.8,1.6,1.2,0.8,0.5,0.3
5,bot,_ _ 3,1,1.0,1.4,1.7,2.0,1.8,1.4,1.0,0.6,0.4
5,bot,1 2 _,1,1.9,2.4,2.8,2.8,2.4,1.8,1.2,0.8,0.5
5,bot,1 _ 3,1,1.7,2.2,2.5,2.6,2.3,1.7,1.2,0.8,0.5
5,bot,_ 2 3,1,1.6,2.0,2.2,2.1,1.9,1.4,1.0,0.6,0.4
5,bot,1 2 3,1,2.9,3.4,3.7,3.5,3.0,2.2,1.5,1.0,0.6
5,bot,_ _ _,2,0.3,0.4,0.6,0.6,0.6,0.4,0.3,0.2,0.1
5,bot,1 _ _,2,0.6,0.9,1.1,1.2,1.1,0.8,0.6,0.4,0.2
5,bot,_ 2 _,2,0.8,1.2,1.5,1.7,1.6,1.2,0.8,0.6,0.4
5,bot,_ _ 3,2,0.9,1.3,1.7,2.0,1.9,1.4,1.0,0.7,0.4
5,bot,1 2 _,2,1.4,1.9,2.3,2.5,2.2,1.6,1.1,0.8,0.5
5,bot,1 _ 3,2,1.5,2.0,2.4,2.6,2.4,1.8,1.2,0.8,0.5
5,bot,_ 2 3,2,1.7,2.3,2.8,3.0,2.6,1.9,1.3,0.9,0.6
5,bot,1 2 3,2,2.7,3.4,4.0,4.2,3.6,2.7,1.8,1.2,0.8
6,top,_ _ _,0,0.3,0.5,0.7,1.0,1.3,1.4,1.3,1.0,0.7
6,top,1 _ _,0,0.5,0.7,1.1,1.6,2.1,2.3,2.1,1.7,1.2
6,top,_ 2 _,0,0.4,0.6,0.9,1.3,1.7,1.9,1.8,1.5,1.1
6,top,_ _ 3,0,0.3,0.5,0.7,1.0,1.4,1.7,1.7,1.4,1.1
6,top,1 2 _,0,0.5,0.8,1.3,1.8,2.5,2.9,2.8,2.4,1.9
6,top,1 _ 3,0,0.4,0.6,0.9,1.4,1.9,2.4,2.6,2.3,1.8
6,top,_ 2 3,0,0.4,0.6,0.9,1.3,1.8,2.2,2.3,2.1,1.7
6,top,1 2 3,0,0.5,0.8,1.2,1.8,2.5,3.1,3.4,3.2,2.7
6,top,_ _ _,1,0.2,0.4,0.5,0.8,1.0,1.1,0.9,0.7,0.4
6,top,1 _ _,1,0.4,0.6,0.9,1.3,1.8,1.9,1.7,1.3,0.9
6,top,_ 2 _,1,0.4,0.6,1.0,1.4,1.8,2.0,1.7,1.3,0.9
6,top,_ _ 3,1,0.5,0.8,1.1,1.6,2.0,2.1,1.6,1.3,0.9
6,top,1 2 _,1,0.6,1.0,1.5,2.1,2.8,3.1,2.8,2.2,1.6
6,top,1 _ 3,1,0.6,0.9,1.4,2.0,2.6,2.8,2.5,2.1,1.5
6,top,_ 2 3,1,0.5,0.8,1.1,1.6,2.1,2.3,2.3,1.9,1.5
6,top,1 2 3,1,0.8,1.2,1.8,2.6,3.4,3.9,3.9,3.3,2.6
6,top,_ _ _,2,0.2,0.3,0.4,0.5,0.7,0.7,0.5,0.4,0.2
6,top,1 _ _,2,0.3,0.5,0.7,1.0,1.3,1.3,1.1,0.8,0.5
6,top,_ 2 _,2,0.4,0.7,1.0,1.4,1.8,1.8,1.4,1.0,0.7
6,top,_ _ 3,2,0.5,0.8,1.2,1.6,2.1,2.1,1.6,1.1,0.7
6,top,1 2 _,2,0.6,0.9,1.3,1.9,2.5,2.6,2.3,1.7,1.1
6,top,1 _ 3,2,0.6,1.0,1.4,2.0,2.7,2.8,2.4,1.8,1.2
6,top,_ 2 3,2,0.7,1.0,1.6,2.2,2.9,3.2,2.7,2.0,1.4
6,top,1 2 3,2,0.9,1.4,2.2,3.1,4.1,4.5,4.1,3.2,2.3
6,bot,_ _ _,0,0.8,1.1,1.4,1.6,1.3,0.9,0.6,0.3,0.2
6,bot,1 _ _,0,1.4,1.9,2.3,2.4,2.0,1.3,0.8,0.5,0.3
6,bot,_ 2 _,0,1.3,1.7,2.0,2.0,1.6,1.1,0.7,0.4,0.2
6,bot,_ _ 3,0,1.2,1.6,1.8,1.7,1.3,0.8,0.5,0.3,0.2
6,bot,1 2 _,0,2.2,2.7,3.1,3.0,2.3,1.5,0.9,0.6,0.3
6,bot,1 _ 3,0,2.0,2.5,2.7,2.4,1.7,1.1,0.7,0.4,0.2
6,bot,_ 2 3,0,1.9,2.3,2.4,2.2,1.7,1.1,0.7,0.4,0.2
6,bot,1 2 3,0,3.0,3.5,3.6,3.1,2.2,1.4,0.9,0.5,0.3
6,bot,_ _ _,1,0.5,0.8,1.0,1.2,1.0,0.7,0.4,0.3,0.2
6,bot,1 _ _,1,1.0,1.5,1.9,2.1,1.7,1.1,0.7,0.4,0.3
6,bot,_ 2 _,1,1.1,1.5,1.9,2.1,1.8,1.2,0.8,0.5,0.3
6,bot,_ _ 3,1,1.0,1.4,1.9,2.3,2.1,1.4,0.9,0.5,0.3
6,bot,1 2 _,1,1.9,2.6,3.1,3.3,2.7,1.8,1.1,0.7,0.4
6,bot,1 _ 3,1,1.8,2.4,2.8,3.0,2.6,1.7,1.1,0.7,0.4
6,bot,_ 2 3,1,1.7,2.2,2.5,2.5,2.1,1.4,0.9,0.5,0.3
6,bot,1 2 3,1,3.0,3.8,4.2,4.0,3.3,2.2,1.4,0.8,0.5
6,bot,_ _ _,2,0.3,0.4,0.6,0.8,0.7,0.5,0.3,0.2,0.1
6,bot,1 _ _,2,0.6,0.9,1.2,1.5,1.3,0.8,0.5,0.3,0.2
6,bot,_ 2 _,2,0.8,1.2,1.6,2.0,1.8,1.2,0.8,0.5,0.3
6,bot,_ _ 3,2,0.9,1.3,1.9,2.4,2.2,1.4,0.9,0.6,0.3
6,bot,1 2 _,2,1.4,2.0,2.6,2.9,2.5,1.6,1.0,0.6,0.4
6,bot,1 _ 3,2,1.4,2.1,2.7,3.1,2.7,1.8,1.1,0.7,0.4
6,bot,_ 2 3,2,1.6,2.4,3.1,3.5,2.9,1.9,1.2,0.7,0.4
6,bot,1 2 3,2,2.7,3.7,4.5,4.9,4.0,2.6,1.7,1.0,0.6
